company_name,year,Total Climate Incidents,Max Severity Score,GHG-Related Incidents,Pollution-Related Incidents,UNGC Principle 7 Violations,UNGC Principle 8 Violations,UNGC Principle 9 Violations
SBA Communications Corp,2019,1,1,0,1,1,1,1
SBB Holdings LLC (Post Grad Services),2023,1,1,0,0,0,0,0
SBT Trucking LLC,2020,1,1,0,1,1,1,1
SC Breen Construction Co,2020,1,1,0,1,1,1,1
SC Johnson & Son Inc,2008,1,2,0,0,1,1,1
SC Johnson & Son Inc,2019,1,1,0,1,1,1,1
SC Johnson & Son Inc,2022,1,1,1,0,1,1,1
SC Johnson & Son Inc,2023,1,2,1,0,1,1,1
SC Utah Enterprises LLC,2015,1,1,0,1,1,1,1
SC Washington Property LLC,2021,1,2,0,1,1,1,1
SCANA Corp,2008,1,1,0,0,1,1,1
SCANA Corp,2009,1,1,0,0,1,1,1
SCANA Corp,2010,2,2,0,2,2,2,2
SCANA Corp,2011,6,2,0,6,6,6,6
SCANA Corp,2012,6,2,0,4,6,6,6
SCANA Corp,2013,6,2,1,4,6,6,6
SCANA Corp,2014,1,1,0,1,1,1,1
SCANA Corp,2015,1,1,0,0,1,1,1
SCANA Corp,2017,2,1,0,1,2,2,2
SCANA Corp,2018,1,1,0,1,1,1,1
SCANA Corp,2019,2,2,2,0,2,2,2
SCANA Corp,2023,1,1,1,0,0,0,0
SCM Engineered Demolition & Explosives Inc,2019,1,2,0,1,1,1,1
SCOR Global Life Americas Reinsurance Co (formerly SCOR Global Life US Reinsurance Co),2017,1,1,0,0,1,1,1
SCOR Global Life Reinsurance Co of Delaware (formerly SCOR Global Life Reinsurance Co of Texas),2017,1,1,0,0,1,1,1
SCOR Reinsurance Co Inc (formerly SCOR Reinsurance Co of New York),2017,1,1,0,0,1,1,1
SCP Management LLC (Syntac Coated Products LLC),2017,1,1,0,1,1,1,1
SCS Corp Ltd,2016,1,2,0,1,1,1,1
SCS Energy LLC,2012,1,1,1,0,1,1,1
SCS Energy LLC,2013,1,1,0,1,1,1,1
SCS Energy LLC,2014,1,1,0,1,1,1,1
SCS Trust,2017,1,2,0,0,1,1,1
SD Specialty Services LLC,2017,1,1,0,1,1,1,1
SDA Ventures LLC,2012,1,1,0,0,1,1,1
SEA Robin Pipeline Co LLC,2022,1,2,1,1,1,1,1
SEECO Inc,2013,1,1,0,1,1,1,1
SEECO Inc,2014,2,2,0,2,2,2,2
SEF Industries Inc,2016,1,1,0,1,1,1,1
SEI Investments Co,2020,1,3,1,1,1,1,1
SEI Investments Co,2023,1,1,1,0,1,1,1
SEMA Construction Inc,2019,1,1,0,1,1,1,1
SEMCO Energy Inc,2015,1,1,0,1,1,1,1
SESCO Cement Corp,2020,1,1,0,1,1,1,1
SESI Holdings Inc (formerly Superior Energy Services Inc),2014,2,1,0,2,2,2,2
SESI Holdings Inc (formerly Superior Energy Services Inc),2015,1,1,0,1,1,1,1
SET Environmental Inc,2014,1,1,0,1,1,1,1
SF Capital Partners,2008,1,2,0,0,1,1,1
SFI Inc (Sustainable Forest Initiative),2010,1,2,0,0,1,1,1
SFI Inc (Sustainable Forest Initiative),2013,1,1,0,0,1,1,1
SFI of Arkansas LLC,2020,1,1,0,1,1,1,1
SFI of Tennessee LLC,2020,1,1,0,1,1,1,1
SFM Investments LLC,2015,1,2,0,0,1,1,1
SFO Fuel,2009,1,1,0,1,1,1,1
SG Biofuels California,2013,1,1,0,0,1,1,1
SG Biofuels California,2014,1,1,0,0,1,1,1
SG Interests Ltd,2016,2,1,0,1,2,2,2
SGH Enterprises Inc (Samson),2012,1,2,0,1,1,1,1
SGL Carbon LLC,2020,1,1,0,1,1,1,1
SGL Constructors (Skanska Granite Lane),2019,1,2,0,0,1,1,1
SGL Constructors (Skanska Granite Lane),2020,1,2,0,0,1,1,1
SGL Technic Inc (SGL Polycarbon),2017,1,1,0,1,1,1,1
SGS Development LLC,2021,1,2,0,0,1,1,1
SH Bell Co,2017,3,1,0,3,3,3,3
SH Bell Co,2018,2,1,0,2,2,2,2
SH Bell Co,2019,1,1,0,1,1,1,1
SHPP US LLC,2022,1,1,0,1,1,1,1
SI Group Inc (formerly Schenectady International Inc),2011,1,1,0,1,1,1,1
SI Group Inc (formerly Schenectady International Inc),2012,2,1,1,1,2,2,2
SI Group Inc (formerly Schenectady International Inc),2013,2,2,0,2,2,2,2
SI Group Inc (formerly Schenectady International Inc),2014,3,2,0,3,3,3,3
SI Group Inc (formerly Schenectady International Inc),2015,1,2,0,1,1,1,1
SI Group Inc (formerly Schenectady International Inc),2018,3,1,0,3,3,3,3
SI Group Inc (formerly Schenectady International Inc),2020,1,1,0,1,1,1,1
SI Group USA (USAA) LLC (formerly Addivant USA LLC),2018,1,2,0,1,1,1,1
SI Ready Mix LLC,2022,1,1,0,1,1,1,1
SIV Ambulances LLC,2021,1,1,0,0,1,1,1
SJI MIdstream LLC,2015,1,1,0,0,1,1,1
SJI MIdstream LLC,2017,2,1,0,1,2,2,2
SK Capital Partners LP,2012,1,2,0,1,1,1,1
SK Capital Partners LP,2015,1,2,0,0,1,1,1
SK Capital Partners LP,2018,1,1,0,1,1,1,1
SK Capital Partners LP,2019,1,2,1,0,1,1,1
SK Capital Partners LP,2020,1,2,1,0,1,1,1
SK Capital Partners LP,2021,1,2,1,1,1,1,1
SKAPS Industries,2012,1,2,0,1,1,1,1
SKAPS Industries,2014,1,1,0,0,1,1,1
SL Green Realty Corp,2013,1,1,0,0,1,1,1
SLM Corp (Sallie Mae Inc),2007,1,2,0,0,1,1,1
SLS Hotel South Beach (SLS Hotels),2020,1,2,0,0,1,1,1
SM Energy Co (formerly St Mary Land & Exploration Co),2010,1,1,0,1,1,1,1
SM Energy Co (formerly St Mary Land & Exploration Co),2012,1,1,0,0,1,1,1
SM Energy Co (formerly St Mary Land & Exploration Co),2013,3,2,1,2,3,3,3
SM Energy Co (formerly St Mary Land & Exploration Co),2014,2,2,1,0,2,2,2
SM Energy Co (formerly St Mary Land & Exploration Co),2015,1,2,0,1,1,1,1
SM Energy Co (formerly St Mary Land & Exploration Co),2016,1,1,1,0,1,1,1
SM Energy Co (formerly St Mary Land & Exploration Co),2017,1,1,1,1,1,1,1
SM Energy Co (formerly St Mary Land & Exploration Co),2018,1,1,1,1,1,1,1
SM Energy Co (formerly St Mary Land & Exploration Co),2019,1,1,0,0,1,1,1
SM Energy Co (formerly St Mary Land & Exploration Co),2020,1,1,1,0,1,1,1
SM Energy Co (formerly St Mary Land & Exploration Co),2023,1,1,1,0,0,0,0
SM Metals Inc,2009,1,1,0,0,1,1,1
SMA Equities Inc,2015,1,2,0,1,1,1,1
SMBC Rail Services LLC,2007,1,2,0,1,1,1,1
SMD LLC (formerly Snipes Mountain Dairy),2019,1,1,0,1,1,1,1
SMD LLC (formerly Snipes Mountain Dairy),2023,1,1,0,1,0,0,0
SMHG Village Development LLC,2019,1,1,0,0,1,1,1
SMM New England Corp,2020,2,1,0,2,2,2,2
SMRE 100 LLC,2022,1,1,0,1,1,1,1
SMS Briners Inc,2020,1,1,0,0,1,1,1
SN EF Maverick LLC,2019,1,2,0,1,1,1,1
SNBL USA Ltd (Shin Nippon Biomedical Laboratories USA),2016,1,2,0,0,0,0,0
SNBL USA Ltd (Shin Nippon Biomedical Laboratories USA),2017,1,2,0,0,0,0,0
SOBE Thermal Energy Systems LLC,2022,1,1,0,1,1,1,1
SOBE Thermal Energy Systems LLC,2023,1,1,0,1,1,1,1
SOC LLC,2022,1,1,0,0,1,1,1
SPS Limited Partnership,2007,1,1,0,0,1,1,1
SPX Flow Inc,2019,1,2,0,1,1,1,1
SPX Technologies Inc (formerly SPX Corp),2007,1,2,0,0,1,1,1
SPX Technologies Inc (formerly SPX Corp),2008,1,2,0,1,1,1,1
SPX Technologies Inc (formerly SPX Corp),2012,1,1,0,1,1,1,1
SPX Technologies Inc (formerly SPX Corp),2013,2,1,0,2,2,2,2
SPX Technologies Inc (formerly SPX Corp),2015,1,2,0,1,1,1,1
SPX Technologies Inc (formerly SPX Corp),2017,1,1,1,0,1,1,1
SPX Technologies Inc (formerly SPX Corp),2018,1,1,0,1,1,1,1
SQM North America Corp,2017,1,2,0,1,1,1,1
SRC Energy Inc (formerly Synergy Resources Corp),2013,1,1,0,0,1,1,1
SRC Energy Inc (formerly Synergy Resources Corp),2015,1,1,0,1,1,1,1
SRC Energy Inc (formerly Synergy Resources Corp),2017,1,1,1,1,1,1,1
SRC Energy Inc (formerly Synergy Resources Corp),2019,1,1,0,0,1,1,1
SRG Global Inc,2018,1,1,0,1,1,1,1
SRI CV Plastics Inc,2023,2,1,0,2,1,1,1
SRI Inc,2019,2,1,0,0,2,2,2
SRSA Commercial Real Estate Inc,2019,1,1,0,0,0,0,0
SSA Marine Inc,2011,3,1,0,2,3,3,3
SSA Marine Inc,2012,3,2,1,3,3,3,3
SSA Marine Inc,2013,4,2,2,3,4,4,4
SSA Marine Inc,2014,1,1,0,0,1,1,1
SSA Marine Inc,2015,2,2,1,1,2,2,2
SSA Marine Inc,2016,1,2,1,1,1,1,1
SSA Marine Inc,2023,1,2,0,0,1,1,1
SSA Terminals (Long Beach) LLC,2023,1,2,0,0,1,1,1
SSGA Funds Management Inc,2015,1,2,0,0,1,1,1
SSGA Funds Management Inc,2020,1,2,1,0,1,1,1
SSGA Funds Management Inc,2022,1,1,0,1,1,1,1
SSI Services LLC,2022,1,1,0,0,1,1,1
SSR Mining Inc (formerly Silver Standard Resources Inc),2007,1,1,0,1,1,1,1
SSR Mining Inc (formerly Silver Standard Resources Inc),2009,1,1,0,1,1,1,1
SSR Mining Inc (formerly Silver Standard Resources Inc),2013,1,1,0,1,1,1,1
SSR Mining Inc (formerly Silver Standard Resources Inc),2017,1,2,0,0,1,1,1
SSR Mining Inc (formerly Silver Standard Resources Inc),2021,1,1,0,1,1,1,1
SSR Mining Inc (formerly Silver Standard Resources Inc),2022,5,2,0,4,4,4,4
SSR Mining Inc (formerly Silver Standard Resources Inc),2023,2,1,0,2,0,0,0
ST Cove Point LLC,2014,1,1,0,1,1,1,1
ST Paper LLC,2018,1,1,0,1,1,1,1
STANLEY Engineered Fastening,2020,1,1,0,1,1,1,1
STF Development Corp,2020,1,1,0,0,1,1,1
STS Hydropower LLC,2021,3,1,0,2,3,3,3
STS Hydropower LLC,2022,2,2,0,0,2,2,2
STWB Inc,2012,1,1,0,1,1,1,1
SW Energy Corp,2014,1,1,0,1,1,1,1
SW Energy Corp,2015,1,1,0,1,1,1,1
SWEPI LP (formerly Shell Western E&P Inc),2012,1,1,0,0,1,1,1
SWEPI LP (formerly Shell Western E&P Inc),2015,2,2,1,2,2,2,2
SWEPI LP (formerly Shell Western E&P Inc),2023,1,1,1,1,1,1,1
Sabal Trail Transmission LLC,2013,1,1,0,0,1,1,1
Sabal Trail Transmission LLC,2014,4,2,2,4,4,4,4
Sabal Trail Transmission LLC,2015,4,2,0,3,4,4,4
Sabal Trail Transmission LLC,2016,1,1,0,1,1,1,1
Sabal Trail Transmission LLC,2017,1,1,0,0,1,1,1
Sabal Trail Transmission LLC,2018,1,1,0,0,1,1,1
Sabal Trail Transmission LLC,2020,2,1,1,1,2,2,2
Sabal Trail Transmission LLC,2022,1,2,1,1,1,1,1
Sabina Petrochemicals LLC,2021,1,2,1,1,1,1,1
Sabine Oil & Gas LLC,2014,2,2,1,1,2,2,2
Sabine Oil & Gas LLC,2016,1,1,1,0,1,1,1
Sabine Oil and Gas Corp (formerly Forest Oil Corp),2013,1,1,0,1,1,1,1
Sabine Oil and Gas Corp (formerly Forest Oil Corp),2014,3,2,2,1,3,3,3
Sabine Oil and Gas Corp (formerly Forest Oil Corp),2016,1,1,1,0,1,1,1
Sabine Oil and Gas Corp (formerly Forest Oil Corp),2017,3,2,1,2,3,3,3
Sabine Oil and Gas Corp (formerly Forest Oil Corp),2021,1,1,0,0,1,1,1
Sabine Pass LNG LP,2014,1,2,1,1,1,1,1
Sabine Pass LNG LP,2019,1,1,0,1,1,1,1
Sabine Pass Liquefaction LLC,2016,1,1,0,1,1,1,1
Sabine Pipe Line LLC,2011,2,1,0,2,2,2,2
Sable Permian Resources LLC (formerly American Energy Permian Basin LLC; Permian Resources LLC),2020,1,1,1,0,1,1,1
Sabra Dipping Co LLC,2020,2,1,0,0,0,0,0
Sabra International Inc,2014,2,2,1,0,2,2,2
